,Unnamed: 0,word,syll,index,segment,quantity,stressed,ictus,duration,midpoint,f1,f2,euc,fileid,performer
456,5,siia,sii,0,iː,2,1,off,0.2878182779998228,3.7451607184977886,529.0672937698051,1842.441343430407,1313.374049660602,9,MH
457,6,siia,a,1,ja,1,0,off,0.373815847454753,3.9750674269526303,683.3669798366899,1703.8634677474504,1020.4964879107604,9,MH
458,7,"jätan,",jä,0,æ,2,1,off,0.219520359737249,4.076476920894702,664.3202098039197,1953.014478767437,1288.694268963517,9,MH
459,8,"jätan,","tan,",1,a,2,0,off,0.3279892433721247,4.381222832059353,691.6455645780336,1816.3775512565212,1124.7319866784878,9,MH
460,9,siia,sii,0,iː,2,1,ictus,0.4574198947030243,5.573178957177664,383.6778063048216,2078.699668353998,1695.0218620491762,9,MH
461,10,siia,a,1,a,1,0,ictus,0.2102073885109607,5.601343065003779,356.37969162555913,2014.048402263372,1657.6687106378126,9,MH
462,11,jätan,jä,0,æ,2,1,off,0.1709462992459709,5.739241934166605,719.5494245991521,2149.998456296374,1430.449031697222,9,MH
463,12,jätan,tan,1,a,2,0,off,0.2269446870304516,5.978433916055394,725.9939696292532,2110.78479465122,1384.7908250219666,9,MH
464,13,tsirgu,tsir,0,i,2,1,ictus,0.268398882666105,6.210549351001504,776.1254492047445,1733.1184091361113,956.9929599313668,9,MH
465,14,tsirgu,gu,1,u,1,0,off,0.2782015180980739,6.440289959729308,806.7685694553685,1055.645240967047,248.8766715116784,9,MH
466,15,"süia,",süi,0,yi,2,1,ictus,0.4603699984393952,6.821958808743507,673.9739998333388,2191.745674869995,1517.7716750366562,9,MH
467,16,"süia,","a,",1,a,2,0,ictus,0.2880562661573176,6.909887257609043,519.1099275359466,1163.4701051386417,644.3601776026951,9,MH
468,17,pääsukesel,pää,0,æː,2,1,off,0.4127551124110677,8.037573674568172,978.8994895731508,1998.8621521866207,1019.9626626134705,9,MH
469,18,pääsukesel,su,1,u,2,0,off,0.2047525360779314,8.084699258268648,808.2877736542397,1221.8210258111335,413.5332521568938,9,MH
470,19,pääle,pää,0,æː,2,1,off,0.382602439738779,8.826922535062133,640.1468311958951,2066.368573467989,1426.2217422720937,9,MH
471,20,pääle,le,1,e,1,0,off,0.2742276686718661,8.933050420838768,682.0044882572255,1998.881163354732,1316.8766750975064,9,MH
472,21,tulla.,tul,0,ul,2,1,off,0.4248011134831273,9.270501180324333,671.7284161331039,1881.5163733682225,1209.7879572351185,9,MH
473,22,tulla.,la.,1,a,2,0,off,0.3600490444473578,9.447877110301354,685.0274838857124,1641.7729682697195,956.7454843840072,9,MH
474,23,Jätän,jä,0,æ,2,1,ictus,0.1677190770112133,10.31097701351915,429.8834352390512,1757.1439137786945,1327.2604785396434,9,MH
475,24,Jätän,tän,1,æ,2,0,ictus,0.2144479675435135,10.51520590405145,353.4301388938971,2025.426156298853,1671.996017404956,9,MH
476,25,päivä,päi,0,æi,2,1,ictus,0.3964152225011546,11.057111847125332,654.2282378173234,1075.92726012882,421.6990223114965,9,MH
477,26,päivä,vä,1,æ,1,0,ictus,0.2185460377089469,11.102226224990025,853.0769581663064,2174.5664507899,1321.4894926235936,9,MH
478,27,"palada,",pa,0,a,1,1,ictus,0.327042558563452,11.366811239704358,773.8999573032256,1246.438075985544,472.5381186823183,9,MH
479,28,"palada,",la,1,ɑ,1,0,off,0.2328939432194268,11.463437450189012,808.770847417187,1597.0933999493898,788.3225525322027,9,MH
480,29,jätän,jä,0,æ,2,1,ictus,0.2059753464462197,12.802649050724218,466.2674081851304,2023.8169380007237,1557.5495298155931,9,MH
481,30,jätän,tän,1,æ,2,0,ictus,0.1975864166433005,12.969981541359855,429.0706484733263,1880.480184933188,1451.4095364598616,9,MH
482,31,vihma,vih,0,i,2,1,off,0.2965757428416538,13.39802961196262,1032.4011912130509,1501.0452933619697,468.6441021489191,9,MH
483,32,vihma,ma,1,a,1,0,off,0.2566555840269053,13.5818842610472,663.3218072490218,1900.7143161265203,1237.3925088774986,9,MH
484,33,"valada,",va,0,a,1,1,off,0.2774700751335395,13.778914715789185,536.3964870156962,2056.5482936437397,1520.1518066280432,9,MH
485,34,"valada,",la,1,ɑ,1,0,off,0.2623353437626186,13.935306939955362,640.4254436533607,2009.633574141084,1369.208130487723,9,MH
486,35,ligi,li,0,i,1,1,ictus,0.360679842228027,15.46212853569633,979.4094087048026,1842.0972907367984,862.6878820319959,9,MH
487,36,ligi,gi,1,ɪ,1,0,ictus,0.3056405556103811,15.628415515900429,759.0248311185202,1565.6092342746117,806.5844031560915,9,MH
488,37,maada,maa,0,aː,2,1,off,0.289636843001297,15.798216570499722,706.6020596092718,1453.0312578468884,746.4291982376166,9,MH
489,38,maada,da,1,a,1,0,ictus,0.2844661355763342,16.003442437707776,739.4189446676862,1398.4602195063328,659.0412748386466,9,MH
490,39,ligunema.,li,0,i,1,1,ictus,0.3060313812843844,16.21627729671857,784.6448240738827,1987.1261749105065,1202.4813508366235,9,MH
491,40,ligunema.,gu,1,ʊ,1,0,off,0.3099859818956005,16.425163625868436,807.189989356172,2108.927744751584,1301.7377553954118,9,MH
492,41,"Perenaine,",pe,0,e,1,0,ictus,0.3774150602144175,18.05416221673327,447.42342072613417,1655.8277628101848,1208.4043420840508,9,MH
493,42,"Perenaine,",re,1,ɛ,1,0,off,0.2878589442313384,18.170905010782647,513.4916866796821,1679.2756000029913,1165.7839133233092,9,MH
494,43,"linnukene,",lin,0,i,2,1,off,0.2712072045488227,18.7158297927506,645.6936555483035,1881.3271064705173,1235.6334509222138,9,MH
495,44,"linnukene,",nu,1,u,2,0,off,0.2472149071814016,18.883307864670737,594.086230606339,2005.6820443743616,1411.5958137680227,9,MH
496,45,tule,tu,0,u,1,1,ictus,0.3447123340063172,20.396155077770487,921.2010286401636,1619.6449485156948,698.443919875531,9,MH
497,46,tule,le,1,ɛ,1,0,ictus,0.2426931045700655,20.490143169168363,731.877480231431,1414.1602060784437,682.2827258470124,9,MH
498,47,talu,ta,0,a,1,1,off,0.333481269016687,20.750037083506427,991.6653087791232,1715.0661159542494,723.4008071751263,9,MH
499,48,talu,lu,1,ʊ,1,0,off,0.2431482139447993,20.85488120714208,390.1828192741952,1217.8230419842344,827.6402227100391,9,MH
500,49,"tuastagi,",tuas,0,u,3,1,ictus,0.3177146663072463,21.10118556444614,705.6008132015769,1117.2602133292007,411.6594001276238,9,MH
501,50,"tuastagi,",ta,1,a,1,1,ictus,0.2759292948501226,21.21825752614264,690.417011375994,1088.552883796325,398.135872420331,9,MH
502,51,orjal,or,0,o,2,1,off,0.3150068050450656,23.0556962660428,934.021344682748,1209.053890119335,275.03254543658693,9,MH
503,52,orjal,jal,1,al,2,0,off,0.2991644686307495,23.30330080649923,940.3405988774222,1342.6688334732523,402.32823459583017,9,MH
504,53,oodakuta!,ood,0,oː,3,1,off,0.3617517965885071,23.515470368772363,747.8219195351899,1430.450514005141,682.6285944699512,9,MH
505,54,oodakuta!,a,1,a,2,1,off,0.235329773398881,23.613503831543447,661.1902654150983,1750.5427400003125,1089.3524745852142,9,MH
506,0,mis,mis,0,i,3,1,ictus,0.1625982234707996,1.5375771729598895,516.3135519329262,1134.9039035142496,618.5903515813234,92,LK
507,1,see,see,0,eeː,3,1,off,0.2002483612435299,1.7494740993398157,335.9035826684925,2327.364302481218,1991.4607198127253,92,LK
508,2,kul´li,kul´,0,ul,2,1,off,0.2697718597819918,1.970760929890996,331.6868749668249,1789.3215702736773,1457.6346953068523,92,LK
509,3,kul´li,li,1,i,1,0,ictus,0.2098455948817839,2.0869550749808568,841.6836540015181,1835.0923111046852,993.4086571031672,92,LK
510,4,talu,ta,0,a,1,1,ictus,0.3648689539549643,4.942881112282341,496.5435111957484,1596.375205812324,1099.8316946165758,92,LK
511,5,talu,lu,1,ʊ,1,0,ictus,0.2326004178176717,5.054229347230832,302.74326135403726,1695.979745385168,1393.2364840311309,92,LK
512,6,"anisida,",a,0,a,1,1,off,0.3704565308313441,5.30838566915334,1104.569045825274,2220.3407333840614,1115.7716875587876,92,LK
513,7,"anisida,",ni,1,ɪ,1,0,off,0.2359334271602975,5.394687802015523,902.6644021604296,1834.505644078326,931.8412419178964,92,LK
514,8,mõisa,mõi,0,ɵi,2,1,off,0.3025825605985268,5.952162492571317,678.7908473239381,1315.8749474214478,637.0841000975097,92,LK
515,9,mõisa,sa,1,a,1,0,off,0.2000111814868894,6.037346577138003,680.1761481519691,1617.6166609266106,937.4405127746415,92,LK
516,10,paari,paa,0,aː,2,1,ictus,0.3056045845102186,6.293461763307963,645.1467754478587,1689.17150601851,1044.0247305706512,92,LK
517,11,paari,ri,1,i,1,0,ictus,0.146967921930555,6.325827966047187,650.7354936923645,1842.6890710308924,1191.9535773385278,92,LK
518,12,"partisida,",par,0,a,2,1,off,0.1302292263537854,6.445211321826822,566.2236153956399,1823.810280586544,1257.5866651909043,92,LK
519,13,"partisida,",ti,1,i,1,0,off,0.1922142554285866,6.686912683269848,486.187533230404,1723.3899758654404,1237.2024426350365,92,LK
520,14,kõrtsi,kõrt,0,ɵ,2,1,off,0.139796754567774,7.122174454381391,874.6237431638124,1401.2672483602598,526.6435051964474,92,LK
521,15,kõrtsi,si,1,i,1,0,off,0.1775486458553405,7.353754711614977,799.9659535925452,1385.040496011664,585.0745424191189,92,LK
522,16,kirju,kir,0,i,2,1,off,0.156404878278435,7.476287841745516,838.7453788381471,1394.5280024718772,555.7826236337302,92,LK
523,17,kirju,ju,1,u,1,0,ictus,0.1755307947535698,7.697093732842843,684.6056527250956,1121.3389735854423,436.7333208603467,92,LK
524,18,kul´li,kul´,0,ul,2,1,ictus,0.2777319367283546,9.188300775620416,791.6147995569913,1475.2000478642822,683.5852483072908,92,LK
525,19,kul´li,li,1,i,1,0,ictus,0.189822386020559,9.280722491632154,782.3370288368595,1287.5095227445152,505.1724939076556,92,LK
526,20,piakene?,pia,0,i,3,1,off,0.3040579195076205,9.552731421215832,749.9823633670384,1183.652674460065,433.6703110930267,92,LK
527,21,piakene?,ke,1,a,1,0,off,0.1881120035685697,9.588814465030593,642.9141872217265,1238.9691801246906,596.0549929029642,92,LK
528,22,Nii,nii,0,iiː,3,1,ictus,0.2886728990320364,10.200064324452992,936.1632056665072,1483.6877925386248,547.5245868721174,92,LK
529,23,kui,kui,0,uiː,3,1,off,0.2291941598704809,10.32084527670136,819.4219464055914,1373.7467876551168,554.3248412495254,92,LK
530,24,mõisa,mõi,0,ɵi,2,1,off,0.2925341118564297,10.54294902871733,493.8330504917946,1372.1235845373064,878.2905340455118,92,LK
531,25,mõisa,sa,1,a,1,0,ictus,0.2290125966296798,10.66838476216256,468.2230100152198,1598.4202144059327,1130.1972043907128,92,LK
532,26,mõõduvakk.,mõõ,0,ɵː,2,1,ictus,0.3640256352485167,10.95849848322434,478.4377209160669,1995.681039797548,1517.243318881481,92,LK
533,27,mõõduvakk.,du,1,u,1,0,off,0.205293526855268,11.016700256301863,775.9705559709915,1661.7871337194968,885.8165777485052,92,LK
534,0,"Laula,",lau,0,a,2,1,ictus,0.1569722222222223,0.4120773809523811,441.4564096857044,1674.7557247751868,1233.2993150894824,55,LO
535,1,"Laula,",lau,0,u,2,1,ictus,0.0769999999999998,0.4105912698412698,438.83333561341584,1640.9447986046523,1202.1114629912367,55,LO
536,2,"Laula,","la,",1,a,2,0,ictus,0.1623195084471751,0.575410778288445,563.9189627863968,1033.169459740238,469.2504969538411,55,LO
537,3,"laula,",lau,0,a,2,1,ictus,0.1111448469372058,0.6511709240347116,521.2549332034656,977.5497786489644,456.2948454454987,55,LO
538,4,"laula,",lau,0,u,2,1,ictus,0.0994526587317283,0.695051159297837,546.9320424487624,933.3679965969284,386.4359541481661,55,LO
539,5,"laula,","la,",1,a,2,0,off,0.1639464216762827,0.8489724987737884,636.3351799429403,1581.678966087896,945.3437861449556,55,LO
540,6,"suukene,",suu,0,uː,2,1,ictus,0.3112791166791182,1.1756005452505467,598.6461522739585,1067.2363447501411,468.59019247618266,55,LO
541,7,"suukene,",ke,1,e,1,0,off,0.306745577646788,1.41837765672808,544.6161435699757,1043.1377646717915,498.521621101816,55,LO
542,8,"liigu,",lii,0,iː,2,1,off,0.1988027210884357,2.272068027210885,566.6491617164017,1015.3237674921612,448.67460577575935,55,LO
543,9,"liigu,","gu,",1,u,2,0,off,0.1343104843868978,2.350727151053565,537.1008493107659,1028.6159462203,491.5150969095341,55,LO
544,10,linnu,lin,0,i,2,1,off,0.0789605064247922,2.4141664777021927,610.1810963047247,1063.9007031743429,453.7196068696181,55,LO
545,11,linnu,nu,1,u,1,0,ictus,0.165421686834895,2.6181348817393646,605.9167722999722,757.299077816632,151.3823055166598,55,LO
546,12,"keelekene,",kee,0,eː,2,1,ictus,0.26196254430611,2.844675354860467,641.860023046071,794.919270320579,153.05924727450804,55,LO
547,13,"keelekene,",le,1,e,2,0,ictus,0.1482806854562888,2.896573594770168,676.8483565433447,752.8818029920413,76.03344644869662,55,LO
548,14,"mõlgu,",mõl,0,ɵ,2,1,ictus,0.1235672378802412,4.114246991470808,391.561666156951,1154.5101955547293,762.9485293977783,55,LO
549,15,"mõlgu,",mõl,0,l,2,1,ictus,0.103936223647155,4.156399596177843,392.9432001891568,1954.5047464928089,1561.561546303652,55,LO
550,16,"mõlgu,","gu,",1,u,2,0,ictus,0.0914404953452621,4.269836991478574,390.2251641713713,2311.3595524739294,1921.134388302558,55,LO
551,17,marja,mar,0,a,2,1,off,0.1348285786943392,4.386767935933655,381.3375655781571,1394.4218994367452,1013.084333858588,55,LO
552,18,marja,ja,1,a,1,0,ictus,0.1637581056487089,4.575896994537597,416.7671339095835,1444.1833695382795,1027.4162356286963,55,LO
553,19,"meelekene,",mee,0,eː,2,1,ictus,0.2736973466698842,4.813183804518072,376.8202913014642,983.4779437030292,606.657652401565,55,LO
554,20,"meelekene,",le,1,e,2,0,ictus,0.1492894618199365,4.860684996915324,391.4286397795896,841.0017607685727,449.5731209889831,55,LO
555,21,"ilutse,",i,0,i,1,1,ictus,0.2719832913176283,5.912390585121291,542.956589972689,873.9889518790063,331.0323619063173,55,LO
556,22,"ilutse,",lut,1,ʊ,2,0,ictus,0.1217299539150378,5.922887528072098,527.0378771883549,889.615339215165,362.57746202681017,55,LO
557,23,südämekene!,sü,0,y,1,1,off,0.0652479498736422,6.182285364839628,324.8665926845424,1103.8669462522294,779.000353567687,55,LO
558,24,südämekene!,dä,1,æ,1,0,off,0.2341261189775796,6.427876193622918,639.8272893212601,677.662785732912,37.83549641165189,55,LO
559,25,Küll,küll,0,y,3,1,off,0.0654999999999983,7.326679421768706,808.2282261896589,2148.548214810107,1340.319988620448,55,LO
560,26,Küll,küll,0,i,3,1,off,0.0257636054421777,7.319693027210884,735.8850386342498,1914.9632168914984,1179.0781782572485,55,LO
561,27,Küll,küll,0,ʎ,3,1,off,0.0400000000000009,7.346811224489796,719.5078294999233,2038.45632898948,1318.9484994895563,55,LO
562,28,Küll,küll,0,ʎ,3,1,off,0.0773212438643025,7.404132468354098,745.2076792570215,1468.3564734324198,723.1487941753983,55,LO
563,29,vait,vait,0,a,3,1,ictus,0.2246113275194741,8.03280194965362,616.5034276282887,1404.6202277575285,788.1168001292398,55,LO
564,30,valge,val,0,a,2,1,off,0.1197641051833997,10.798431962501487,620.2688529556209,767.119018830433,146.8501658748121,55,LO
565,31,valge,val,0,l,2,1,off,0.0961949418296868,10.834744851739476,550.9910824806849,887.260741651715,336.26965917103007,55,LO
566,32,valge,ge,1,e,1,0,off,0.1529837412631778,10.999584209880137,738.5167785382322,1752.945388164895,1014.4286096266628,55,LO
567,33,lauade,lau,0,a,2,1,off,0.1426470019886387,11.109700069225696,802.0985590552181,2055.030646975157,1252.932087919939,55,LO
568,34,lauade,lau,0,u,2,1,off,0.1013000448904826,11.13967661312186,684.4987642931454,1707.2678611107842,1022.7690968176388,55,LO
569,35,lauade,a,1,a,1,0,ictus,0.183305283570565,11.315746179200248,396.3979563552153,814.443268572537,418.04531221732174,55,LO
570,36,"vahele,",va,0,a,1,1,off,0.2067347854907808,11.645982995926708,446.19289932644807,1175.178447600496,728.9855482740479,55,LO
571,37,"vahele,",he,1,ɛ,1,0,ictus,0.2956307432518166,11.8816606513862,755.8299108584403,1873.749477943468,1117.9195670850272,55,LO
572,0,vaesed,vae,0,a,2,1,off,0.089154612301098,0.3449741984688984,425.0176313786745,1333.8951581946642,908.8775268159898,69,LO
573,1,vaesed,vae,0,e,2,1,ictus,0.1538453876989021,0.4542422800172515,489.7527367534906,810.7939275280416,321.04119077455107,69,LO
574,2,vaesed,sed,1,e,2,0,ictus,0.1090868415232083,0.5303630069294045,886.5703819153457,1662.625092266596,776.0547103512502,69,LO
575,3,öösed,öö,0,øː,2,1,off,0.2435467884019853,0.7584876189008514,474.7984199030353,1938.2431247751688,1463.4447048721331,69,LO
576,4,öösed,sed,1,e,2,0,off,0.1132522675736962,0.7919200680272108,640.6929502508139,2295.0488339402627,1654.355883689449,69,LO
577,5,"orjad,",or,0,o,2,1,off,0.1171667862928693,0.902808863957268,508.5764609655136,1940.3258571926856,1431.7493962271722,69,LO
578,6,"orjad,","jad,",1,a,2,0,ictus,0.1175618105547224,1.047572571944028,443.5335727780283,1999.3432465707956,1555.8096737927672,69,LO
579,7,kinnikiilutud,kin,0,i,2,1,off,0.1324256053835402,3.8146265622040816,355.76303791264706,1911.976960562729,1556.2139226500822,69,LO
580,8,kinnikiilutud,ni,1,i,1,0,off,0.1806722582448996,3.995298820448981,436.9322197857836,1979.1654749896572,1542.2332552038738,69,LO
581,9,"sulased,",su,0,u,1,0,ictus,0.1338055871181094,4.525840293559054,762.4455535699899,1415.383882092118,652.9383285221281,69,LO
582,10,"sulased,",la,1,ɑ,1,0,ictus,0.152364583333334,4.639619791666666,534.6353923460498,1701.7177622581032,1167.0823699120533,69,LO
583,0,olid,o,0,o,1,1,ictus,0.0795482672962322,4.349508650371472,372.6201599721953,1035.5220318250888,662.9018718528935,77,LO
584,1,olid,o,0,ʎ,1,1,ictus,0.0453564536577708,4.355090970381126,383.965816890812,1036.3945283414378,652.4287114506258,77,LO
585,2,olid,lid,1,ɪ,2,0,ictus,0.0823328680771897,4.414745611629431,402.3440256411791,814.2980548354358,411.9540291942567,77,LO
586,3,olid,o,0,o,1,1,ictus,0.0901101952995642,6.985994688069283,635.9746408612453,1298.9903786973896,663.0157378361442,77,LO
587,4,olid,o,0,ʎ,1,1,ictus,0.0430238041444024,6.983963394563904,638.8579885918073,1288.6240083386087,649.7660197468015,77,LO
588,5,olid,lid,1,ɪ,2,0,ictus,0.0770775786254525,7.039529071117155,704.8936782480863,1504.3177331067257,799.4240548586394,77,LO
589,6,oli,o,0,o,1,1,ictus,0.0916158026641653,9.474518821116664,537.2117864911445,1305.51769422669,768.3059077355456,77,LO
590,7,oli,o,0,ʎ,1,1,ictus,0.068999999999999,9.49771091978458,555.6074038283297,1208.8888229108136,653.2814190824839,77,LO
591,8,oli,li,1,ɪ,1,0,ictus,0.0811654110839192,9.5443763308685,537.8519940166161,1023.1694643901642,485.3174703735481,77,LO
592,9,neede,nee,0,eː,2,1,off,0.1023758292446856,10.966843918995156,673.2602493273594,1779.1850463352478,1105.9247970078884,77,LO
593,10,neede,de,1,e,1,0,off,0.1383412361871272,11.079046645587896,800.8586037048501,1923.6355514967468,1122.7769477918966,77,LO
594,11,tõusis,tõu,0,ɵ,2,1,off,0.0717733073357074,14.575396857749489,713.2328452937455,1448.6082870039138,735.3754417101683,77,LO
595,12,tõusis,tõu,0,u,2,1,off,0.0491558248299313,14.588666028911565,690.1180890882376,1396.1464667899234,706.0283777016857,77,LO
596,13,tõusis,sis,1,i,2,0,off,0.0805649181139074,14.669153034610506,682.3339323163548,1247.4681992736255,565.1342669572709,77,LO
597,14,oli,o,0,o,1,1,ictus,0.0868795882936481,19.669570994543648,514.0373009178351,1270.043017065526,756.005716147691,77,LO
598,15,oli,li,1,ɪ,1,0,ictus,0.0762373196502963,19.71556475238909,524.2244125375549,1262.2676438881083,738.0432313505534,77,LO
599,16,akkas,ak,0,a,3,1,off,0.0866593510890609,23.698745680372998,391.2034996011772,1425.760071518836,1034.5565719176589,77,LO
600,17,akkas,kas,1,a,2,0,off,0.0452480048749208,23.730556329534963,762.0224156887772,1547.209634566581,785.1872188778037,77,LO
601,18,korjama.,kor,0,o,2,1,off,0.1796518427681377,25.492602830107515,397.0340617515899,1652.3039081510378,1255.269846399448,77,LO
602,19,korjama.,ja,1,a,1,0,ictus,0.1491347169764907,25.658633437002983,648.1654387244226,877.4835863440717,229.31814761964904,77,LO
603,20,neede,nee,0,eː,2,1,off,0.0755578323814489,34.83479507472676,609.9813550431743,1006.971493587414,396.9901385442396,77,LO
604,21,neede,de,1,e,1,0,off,0.0888915675075878,34.91368634088975,580.4080704940957,979.5242938932184,399.1162233991228,77,LO
605,22,pani,pa,0,a,1,1,ictus,0.1138421312305695,37.2443935768088,660.363936741826,1572.385980538832,912.022043797006,77,LO
606,23,pani,ni,1,ɪ,1,0,ictus,0.0534855785552537,37.26003702413348,837.7062316221175,1943.857180297583,1106.1509486754655,77,LO
607,24,"taevudes,",tae,0,a,2,1,ictus,0.1929100132209669,39.048550283912576,1061.3962678919636,1371.303952673759,309.9076847817957,77,LO
608,25,"taevudes,",tae,0,e,2,1,ictus,0.1393611744207703,39.09145645172286,1053.9745145495292,1800.9788531645374,747.0043386150082,77,LO
609,26,"taevudes,",vu,1,u,1,0,off,0.1374779240465926,39.18875378855907,560.6336702076089,1325.6605119854898,765.0268417778809,77,LO
