,Unnamed: 0,word,syll,shape,index,segment,quantity,stressed,ictus,duration,midpoint,f1,f2,fileid,performer
0,0,sain,sain,CVVVC,0,ai,3,1,ictus,0.2175000000000002,4.263002267573697,714.0715357968329,1129.944777615632,41,LK
1,1,"mal´lika,",mal´,CVCC,0,a(i),2,1,off,0.1790552098692233,4.614737874330443,946.0218210350926,1448.3486618320478,41,LK
2,2,"mal´lika,",li,C V,1,i,2,0,ictus,0.1307604895159233,4.936602886411314,574.0961185858455,1864.2379849790625,41,LK
3,3,mal´likast,mal´,CVCC,0,a(i),2,1,ictus,0.1933534811996828,5.891855940280881,1075.4294888291693,1570.3292085691105,41,LK
4,4,mal´likast,li,C V,1,i,2,0,off,0.1227136901610972,6.186454818309457,589.298997879259,1688.8446583624898,41,LK
5,5,sain,sain,CVVVC,0,ai,3,1,off,0.1598390022675726,6.843504535147393,726.2486821138739,1464.8305152401772,41,LK
6,6,"man´nipil´li,",man´,CVCC,0,a(i),2,1,ictus,0.2405921612725414,7.231304826393209,1019.7223556568624,1563.474025503276,41,LK
7,7,"man´nipil´li,",ni,C V,1,i,2,0,off,0.1307700443513821,7.530925888174154,493.4653391661523,1222.8364386099545,41,LK
8,8,petsariinist,pet,CVCC,0,e,2,0,ictus,0.1829709949562641,14.273478628301271,582.118842703618,1242.8698524211927,41,LK
9,9,petsariinist,sa,CV ,1,a,1,0,off,0.2079421661640239,14.67349620159188,830.6650500751082,1462.7041690036142,41,LK
10,10,sain,sain,CVVVC,0,ai,3,1,ictus,0.2079421661640257,15.680127649268584,745.5882972345939,1101.6049330429917,41,LK
11,11,"riimuka,",rii,CVV,0,iː,2,1,off,0.2755656348352513,16.089010075848364,766.7764871998414,1256.8215882110314,41,LK
12,12,"riimuka,",mu,C V,1,u,2,0,ictus,0.2062515794472439,16.421500571262897,628.0771198256773,1008.1229617434165,41,LK
13,13,riimukast,rii,CVV,0,iː,2,1,ictus,0.2556622535714545,17.527497687146422,592.0772977809596,1226.3653781301955,41,LK
14,14,riimukast,mu,CV ,1,u,1,0,off,0.1510895691609945,17.833282879818594,583.4143947079924,1004.6888216283556,41,LK
15,15,sain,sain,CVVVC,0,ai,3,1,off,0.1756288524534355,18.440134063154957,692.9870429832378,1283.0226318253776,41,LK
16,16,"rindasõl´ge,",rin,CVVC,0,i,2,1,ictus,0.167928757759423,18.76077297457621,591.71379274972,1251.9512965461065,41,LK
17,17,"rindasõl´ge,",da,CV ,1,a,1,0,off,0.2165495809068716,19.16524204146053,910.0401229329124,1521.3719485830386,41,LK
18,18,rindasõlesta,rin,CVVC,0,i,2,1,ictus,0.188967752639769,20.55544586747296,434.9642129653259,1858.336146063061,41,LK
19,19,rindasõlesta,da,CV ,1,a,1,0,off,0.2312076032298371,21.01897264894816,830.9967179653161,1530.2103292531333,41,LK
20,20,"sõmera,",sõ,CV ,0,ɵ,1,1,off,0.4246216559317197,22.64578824731752,565.2675247139626,1515.654718702668,41,LK
21,21,"sõmera,",me,CV ,1,ɛ,1,0,ictus,0.2467696534472274,23.08152565340452,732.002834234615,2457.660951749325,41,LK
22,22,sõmerast,sõ,CV ,0,ɵ,1,0,ictus,0.3745239740458785,24.04772060380299,664.7160698836624,1637.1580516700262,41,LK
23,23,sõmerast,me,CV ,1,ɛ,1,0,off,0.1898140672117918,24.418017584208727,660.6977640195075,948.602461540606,41,LK
24,24,sain,sain,CVVVC,0,ai,3,1,off,0.1464999999999996,25.049083333333336,757.162312864555,1212.7414515871635,41,LK
25,25,"soolavakka,",soo,CVV,0,oː,2,1,ictus,0.3324733390461567,25.4821828146478,588.545598586611,1136.8139249667477,41,LK
26,26,"soolavakka,",la,CV ,1,a,1,0,off,0.2135408256132649,25.82975970909643,929.495369685717,1347.5864074040755,41,LK
27,27,soolavakast,soo,CVVV,0,oː,3,1,ictus,0.3505759410407876,26.852546851597804,601.9557578353488,1096.0379694907938,41,LK
28,28,soolavakast,la,CV ,1,a,1,1,off,0.237711081421402,27.19607977769867,825.7006396635115,1394.50281821177,41,LK
29,29,"vaisiküisi,",vai,CVV,0,ai,2,1,ictus,0.2624918823233599,28.17774321291144,862.7879490398585,1226.6599003118904,41,LK
30,30,"vaisiküisi,",si,C V,1,i,2,0,off,0.2050717830651223,28.53948983823832,585.1521818331421,669.149693914539,41,LK
31,31,vaisiküisist,vai,CVV,0,ai,2,1,ictus,0.3326511042271676,29.574642743291783,557.8540781550585,1283.3667088385355,41,LK
32,32,vaisiküisist,si,C V,1,i,2,0,off,0.2102354978715723,29.909955056352768,588.7999676354442,2604.166557915892,41,LK
33,33,kübara,kü,CV ,0,y,1,1,ictus,0.3229064238340342,30.93878091833929,589.7110085777583,1024.862617661827,41,LK
34,34,kübara,ba,CV ,1,ɑ,1,0,off,0.2381561716597424,31.32386558753887,906.967848476974,1377.132151392933,41,LK
35,35,sain,sain,CVVVC,0,ai,3,1,off,0.1979075324986539,33.36320893216336,551.0380644069311,1573.0910241920794,41,LK
36,36,"künnirauda,",kün,CVVC,0,y,2,1,ictus,0.2276084246143028,33.72180826377584,415.92895388489706,1670.0595880216747,41,LK
37,37,"künnirauda,",ni,CV ,1,i,1,0,off,0.2796883183819858,34.15870070593804,558.8207309788703,2435.085216169457,41,LK
38,38,künnirauast,kün,CVVC,0,y,2,1,ictus,0.2626724457485991,35.50816944605995,502.03566107992657,1196.6792963480566,41,LK
39,39,künnirauast,ni,CV ,1,i,1,0,off,0.2196989619006899,35.868859463954685,561.8856758326165,1224.019106839601,41,LK
40,40,sain,sain,CVVVC,0,ai,3,1,ictus,0.1155862987248781,36.8217568681833,831.0589555905649,1548.1314614569142,41,LK
41,41,ranitsa,ra,CV ,0,a,1,1,off,0.3617193185422493,37.30392213020879,1129.032634168783,1512.385249959586,41,LK
42,42,ranitsa,nit,CVCC,1,ɪ,2,0,ictus,0.1098680173142341,37.59042411382053,511.5823019921812,1221.59835054308,41,LK
43,43,ja,ja,CVVV,0,a,3,1,off,0.1164597969322187,38.32433817511009,804.190348219742,1465.9072283439486,41,LK
44,44,ranitsast,ra,CV ,0,a,1,1,ictus,0.3579029135600038,38.71035207277963,823.0966583939381,1395.9405596070965,41,LK
45,45,ranitsast,nit,CVCC,1,ɪ,2,0,off,0.1058938809528484,38.990747210095535,563.5259265887936,1354.382995313683,41,LK
46,46,sain,sain,CVVVC,0,ai,3,1,off,0.1907242590254867,39.689580051561016,700.8536744685205,1399.843285610084,41,LK
47,47,rapsuvitsa,rap,CVCC,0,a,2,1,ictus,0.1603037605720132,40.01253696375433,956.4844925724454,1572.7349244216648,41,LK
48,48,rapsuvitsa,su,CV ,1,u,1,0,off,0.2369793156918547,40.43908659662144,590.5257147584963,1091.0348276441084,41,LK
49,49,lapse,lap,CVCC,0,a,2,1,ictus,0.1752854710439777,41.3147706772023,841.233702460408,1346.919413709982,41,LK
50,50,lapse,se,CV ,1,e,1,0,off,0.2121876754742899,41.71146937482814,565.0503799871253,1344.881110015276,41,LK
51,51,puksu,puk,CVCC,0,u,2,1,ictus,0.1900463528160969,41.99459069765281,566.2170541428308,1180.129519112082,41,LK
52,52,puksu,su,CV ,1,u,1,0,off,0.2527801003476284,42.38944428505714,515.2057483393413,963.1238965805364,41,LK
53,53,pihta,pih,CVVC,0,i,2,1,ictus,0.1506351454404111,42.656922223198166,541.4351868547758,2606.0053901432007,41,LK
54,54,pihta,ta,CV ,1,a,1,0,off,0.1778246773970551,43.069060797023845,842.0059304298228,1413.5640678050872,41,LK
55,55,peks(a) –,peks,C  ,0,e,2,1,ictus,0.1616455472673692,43.30569465571985,575.4553091731439,1247.2491604396453,41,LK
56,56,peks(a) –,a) –,VVCC,1,a,2,0,off,0.1015526821248187,43.62701824488843,693.7469138105381,1629.0980338593083,41,LK
57,0,"Laula,",lau,CVV,0,au,2,1,ictus,0.2880196135338418,0.6122926979756712,569.270397804369,983.5974098743488,55,LO
58,1,"Laula,",la,C V,1,a,2,0,off,0.1500317857723632,0.9134861552435334,618.5033835217334,1195.748068638646,55,LO
59,2,"laula,",lau,CVV,0,au,2,1,ictus,0.2283398737925954,1.1815286834611434,591.474530585654,1075.4169126431036,55,LO
60,3,"laula,",la,C V,1,a,2,0,off,0.1210893270112247,1.4461953553571063,593.029151841971,1013.1914080009324,55,LO
61,4,"suukene,",suu,CVV,0,uː,2,1,ictus,0.3598082859762108,1.852865706105141,399.9662796748486,791.8321234468083,55,LO
62,5,"suukene,",ke,CV ,1,e,1,0,off,0.2924511441994939,2.3837841637096253,620.5213244773856,944.5225230103472,55,LO
63,6,"liigu,",lii,CVV,0,iː,2,1,ictus,0.2133514841649413,4.217824262715796,392.91296461721936,1845.771677031082,55,LO
64,7,"liigu,",gu,C V,1,u,2,0,off,0.1248924473445942,4.504697594047936,454.73381034570986,1001.4629983915682,55,LO
65,8,linnu,lin,CVVC,0,i,2,1,ictus,0.1340733370435423,4.705151696491454,408.9279576855647,1337.347037557898,55,LO
66,9,linnu,nu,CV ,1,u,1,0,off,0.1470985480161708,4.997298802635749,452.3792985098818,885.3351329584635,55,LO
67,10,"keelekene,",kee,CVV,0,eː,2,1,ictus,0.2554255830599166,5.299675373884865,532.5988579682295,820.1584273271259,55,LO
68,11,"keelekene,",le,C V,1,e,2,0,off,0.1482806854562888,5.570726161355903,683.4900846975991,891.7577833903761,55,LO
69,12,"mõlgu,",mõl,CVVC,0,ɵ,2,1,ictus,0.1110618446149844,8.049395822753883,691.2576332830442,1389.9362043849164,55,LO
70,13,"mõlgu,",mõl,CVVC,0,l,2,1,ictus,0.103936223647155,8.156894856884954,408.7956834970468,1491.252298165359,55,LO
71,14,"mõlgu,",gu,C V,1,u,2,0,off,0.0914404953452621,8.402513239939253,314.36864666057335,827.1653693639734,55,LO
72,15,marja,mar,CVVC,0,a,2,1,ictus,0.0779416149167939,8.599736485714573,712.6186113922619,1477.5331764789423,55,LO
73,16,marja,ja,CV ,1,a,1,0,off,0.1637581056487089,8.906156830602132,705.7724941609957,1214.7773256563632,55,LO
74,17,"meelekene,",mee,CVV,0,eː,2,1,ictus,0.2736973466698842,9.215821589031318,556.1223655855288,799.8772653885144,55,LO
75,18,"meelekene,",le,C V,1,e,2,0,off,0.1492894618199365,9.497435801100742,529.1687506833536,811.0677392955528,55,LO
76,19,"ilutse,",i,V,0,i,1,1,ictus,0.2415479826595046,11.432023887595202,404.75093655923473,1613.5971527195918,55,LO
77,20,"ilutse,",lut,CVCC,1,ʊ,2,0,off,0.0883097828648882,11.659422072970456,450.43769855857215,1502.9821250430737,55,LO
78,21,südämekene!,sü,CV ,0,y,1,1,off,0.0978518894233069,12.25039683509396,453.40327119101966,1732.3890207822074,55,LO
79,22,südämekene!,dä,CV ,1,æ,1,0,ictus,0.2070212942570304,12.50621202633409,754.0788322117078,1260.9803229259564,55,LO
80,23,vait,vait,CVVCC,0,a,3,1,ictus,0.2246113275194741,15.728686908028031,523.7696170296771,959.2088408994974,55,LO
81,24,musta,mus,CVVC,0,u,2,1,ictus,0.1480387926508903,19.05923293144813,629.1130755265638,811.6817372676965,55,LO
82,25,musta,ta,CV ,1,a,1,0,off,0.1656807213087638,19.39711421726531,715.1980748159641,1222.9008248868693,55,LO
83,26,valge,val,CVVC,0,al,2,1,ictus,0.2316461936817013,21.44848972675972,648.3141885190972,1310.7468352100395,55,LO
84,27,valge,ge,CV ,1,e,1,0,off,0.1188912583465686,21.7679620435426,529.640183386269,597.6623377495132,55,LO
85,28,lauade,lau,CVV,0,au,2,1,ictus,0.2439470468791214,22.05607965791368,673.2928331267963,1276.4626715925192,55,LO
86,29,"vahele,",va,CV ,0,a,1,1,off,0.1994118637139728,22.985525274505648,575.5654159067744,997.7305013442584,55,LO
87,30,"vahele,",he,CV ,1,ɛ,1,0,ictus,0.2819326470740115,23.3184574806361,711.5014486118986,1879.75330828937,55,LO
88,31,kena,ke,CV ,0,e,1,1,ictus,0.256958526103876,24.831672069021607,668.2129402654643,2200.0822283413727,55,LO
89,32,kena,na,CV ,1,ɑ,1,0,off,0.1296298236165824,25.112408846794796,739.8668681229686,1702.98656589896,55,LO
90,33,kirstu,kirs,CVCC,0,i,2,1,ictus,0.1135219757115599,25.353091321465115,579.8819129098508,2140.031865267694,55,LO
91,34,kirstu,tu,CV ,1,u,1,0,off,0.1004822893122607,25.684069243894434,486.11406937365024,1056.7645535757024,55,LO
92,35,keske'elle!,kes,CVVC,0,e,2,1,ictus,0.1733511250730615,25.92938745981,590.8735107108465,1125.2874950293017,55,LO
93,36,keske'elle!,ke,CV ,1,e,1,0,off,0.1728523283237457,26.333368339813678,657.4239100257437,2004.882978213,55,LO
94,0,vaesed,vae,CVV,0,a,2,1,ictus,0.089154612301098,0.5562164784861499,722.9277587987921,1894.3538303767068,69,LO
95,1,vaesed,vae,CVV,0,e,2,1,ictus,0.1538453876989021,0.6777164784861499,701.2378330397318,2083.414680395448,69,LO
96,2,vaesed,sed,CVVC,1,e,2,0,off,0.0922182270650646,0.8886614443449248,470.3690404153605,2025.528473597832,69,LO
97,3,öösed,öö,V V,0,øː,2,1,ictus,0.2134013529415794,1.1481719108190367,441.73613368843456,1943.1354426917455,69,LO
98,4,öösed,sed,CVVC,1,e,2,0,off,0.0991869108346419,1.4209944130634045,655.6224877084333,2153.770535647448,69,LO
99,5,"orjad,",or,VVVC,0,o,2,1,ictus,0.1171667862928693,1.6298675484752323,867.5281874260783,1023.2636451260616,69,LO
100,6,"orjad,",jad,CVVC,1,a,2,0,off,0.0917777312610252,1.9316944677028205,1505.78992691648,2037.1791759465923,69,LO
101,7,öösed,öö,V V,0,øː,2,1,ictus,0.2428844345979821,3.719361793582462,344.3242984931224,1981.1742063361253,69,LO
102,8,öösed,sed,CVVC,1,e,2,0,off,0.0533503382353948,3.9769877690086446,498.35355487181687,2083.530012379,69,LO
103,9,"orjad,",or,VVVC,0,o,2,1,ictus,0.1708450982512124,4.170514950874393,805.306196810464,1360.3687247733346,69,LO
104,10,"orjad,",jad,CVVC,1,a,2,0,off,0.0968729825853227,4.442399272298998,769.3040532543887,1826.9815437946413,69,LO
105,11,päesed,päe,CVV,0,æ,2,1,ictus,0.143203539473955,4.72415522677021,785.5886230566558,2158.1410474533304,69,LO
106,12,päesed,päe,CVV,0,e,2,1,off,0.073005726006329,4.832259859510352,694.8361221951795,2023.2765334109315,69,LO
107,13,päesed,sed,CVVC,1,e,2,0,off,0.0505424256966895,5.002138568102005,416.0915821164395,1849.889593483105,69,LO
108,14,"pärjad,",pär,CVVC,0,æ,2,1,ictus,0.0864865789114386,5.245915115270539,855.010404024102,1887.6650260928648,69,LO
109,15,"pärjad,",jad,CVVC,1,a,2,0,off,0.0979293894303952,5.535305248429683,1494.4222349128677,1908.0953893102576,69,LO
110,16,kinnikiilutud,kin,CVVC,0,i,2,1,ictus,0.1243570718144555,7.426580449548311,321.54350554393227,2177.479318344818,69,LO
111,17,kinnikiilutud,ni,CV ,1,i,1,0,off,0.1480005488288087,7.703253398822568,337.103807192438,2153.3196728547723,69,LO
112,18,"sulased,",su,CV ,0,u,1,0,off,0.1159593400481249,8.842049082905952,469.7829270399912,1488.8120471432378,69,LO
113,19,"sulased,",la,CV ,1,ɑ,1,0,ictus,0.1892419282236002,9.040967671502138,912.7979501356558,1756.952986304062,69,LO
114,20,raudapandud,rau,CVV,0,au,2,1,ictus,0.2501169540857368,11.07025438710374,723.1974798065952,1258.2152551883416,69,LO
115,21,raudapandud,da,C V,1,a,2,0,off,0.0807255777737037,11.320371341189478,1043.6437751730543,1366.0312245997052,69,LO
116,22,"palgalised,",pal,CVVC,0,al,2,0,ictus,0.221242423223801,12.154685158830569,907.5044506041252,1796.0830857481276,69,LO
117,23,"palgalised,",ga,CV ,1,a,1,0,off,0.1915085610039355,12.464550135509915,1012.4587442635708,1548.9975555901617,69,LO
118,24,teisi,tei,CVV,0,ei,2,1,ictus,0.2514403242131759,15.47805745439064,490.17003988589727,2171.8010893264263,69,LO
119,25,teisi,si,CV ,1,i,1,0,off,0.1442473438907168,15.760596976598602,443.903961725887,1945.6806191095704,69,LO
120,26,teenimä,tee,CVV,0,eː,2,1,ictus,0.2845245773991216,16.0693430976034,457.4096117175415,1916.3624407225564,69,LO
121,27,teenimä,ni,CV ,1,i,1,0,ictus,0.1468940841455932,16.349897564620207,396.8636419598752,2308.9126950723985,69,LO
122,28,endi,en,VVVC,0,e,2,1,ictus,0.1257201621065888,18.66112402976892,516.2765602380315,2124.530798432204,69,LO
123,29,endi,di,CV ,1,i,1,0,off,0.0992527595578316,18.982702970736295,455.5106247785259,2123.555157829132,69,LO
124,30,vara,va,CV ,0,a,1,1,ictus,0.2037989996254161,19.290386525365584,955.0409603156464,1493.9794205279045,69,LO
125,31,vara,ra,CV ,1,ɑ,1,0,off,0.1130352223368973,19.52688247386557,1367.6589766294935,1891.2420493390457,69,LO
126,32,vaevama,vae,CVV,0,ae,2,1,ictus,0.2355598826839227,19.82066016377001,854.6543660840335,2160.1939992835883,69,LO
127,33,vaevama,va,CV ,1,a,1,0,ictus,0.1406781148201972,20.12920584411891,870.1448458855936,1565.477016907308,69,LO
128,34,Teeni,tee,CVV,0,ee,2,1,ictus,0.2699675059973074,22.63759975480856,477.3277212246952,1999.40935731006,69,LO
129,35,Teeni,ni,CV ,1,i,1,0,off,0.1058696101950218,22.871836267365044,337.23820566661755,2364.687573482141,69,LO
130,36,saksa,sak,CVCC,0,a,2,1,ictus,0.088665798538333,23.092177393583437,1011.6094120005008,1696.1086405112442,69,LO
131,37,saksa,sa,CV ,1,a,1,0,off,0.0794022076462681,23.39721420795784,796.6736256183226,1896.3732604468876,69,LO
132,38,sada,sa,CV ,0,a,1,1,ictus,0.2327599107287206,23.689602390271425,808.2704392095393,1142.4430582137006,69,LO
133,39,aastat –,aas,VVVC,0,aː,2,1,ictus,0.2358750532739399,24.14125342799752,1383.64361846899,1518.1471333891943,69,LO
134,40,aastat –,tat –,CVCC,1,a,2,0,off,0.092635908920645,24.475793367327896,1276.0390937208622,1972.9044695939333,69,LO
135,41,saksal,sak,CVCC,0,a,2,1,ictus,0.0833723180285801,26.35220142631584,902.7513406496264,1590.4268799251784,69,LO
136,42,saksal,sal,CVVC,1,al,2,0,off,0.1191033114694022,26.64797464979818,723.19684070289,1779.4959700997215,69,LO
137,43,sel´gäs,sel´,CVCC,0,el,2,1,ictus,0.1667446360571602,26.91486512733422,481.5995856715349,2144.105249114481,69,LO
138,44,sel´gäs,gäs,CVVC,1,æ,2,0,off,0.0562842793212325,27.122282870357527,717.5642573574856,1306.8994291927202,69,LO
139,45,"siidikuube,",sii,CVV,0,iː,2,1,ictus,0.2356738226081738,27.446531884997405,446.5777484635445,1981.218359672032,69,LO
140,46,"siidikuube,",di,CV ,1,i,1,0,off,0.1023551625261554,27.72608290523112,422.7672169916087,2203.7533055869408,69,LO
141,47,vaesellapsel,vae,CVV,0,ae,2,1,ictus,0.2205999694687186,30.24451960684632,742.4122583693922,2013.089689680976,69,LO
142,48,vaesellapsel,sel,CVVC,1,ell,2,0,off,0.2033514121851531,30.58812902431096,424.4710741072351,2003.472284956842,69,LO
143,49,vanad,va,CV ,0,a,1,1,ictus,0.2252888473850163,31.32448745347597,1000.0088865389226,1492.9739368353214,69,LO
144,50,vanad,nad,CVVC,1,ɑ,2,0,off,0.1284006368919357,31.565787330726707,1406.6718056185382,1775.142955302818,69,LO
145,51,"riided,",rii,CVV,0,iː,2,1,ictus,0.1619760209844543,31.870065751494398,383.98287595443645,1961.1468104409892,69,LO
146,52,"riided,",ded,CVVC,1,e,2,0,off,0.079608980802206,32.07448717626556,520.2140525482268,2006.0759843838896,69,LO
147,53,orjukesel,or,VVVC,0,o,2,1,ictus,0.0961114688021425,34.03320957593918,568.0373284704555,1209.9453266804808,69,LO
148,54,orjukesel,ju,C V,1,ju,2,0,off,0.1607381461001296,34.24283200358523,319.7517563961589,1737.3967206584266,69,LO
149,55,omad,o,V,0,o,1,1,ictus,0.2435928605847337,35.122981623515926,888.5986287808274,1735.5931556758776,69,LO
150,56,omad,mad,CVVC,1,ɑ,2,0,off,0.101082751671214,35.3798312384182,1181.2957317691828,1631.2527026925056,69,LO
151,57,"riided,",rii,CVV,0,iː,2,1,ictus,0.1708357465744185,35.69309957653806,379.9493229763758,2224.201372169053,69,LO
152,58,"riided,",ded,CVVC,1,e,2,0,off,0.0894830916433733,35.87960020149649,465.3752786861174,2019.9897356320091,69,LO
153,59,pajupuust,pa,CV ,0,a,1,1,ictus,0.2569546615018794,37.79786135864128,1073.467956642853,1714.1786145301735,69,LO
154,60,pajupuust,ju,CV ,1,ʊ,1,0,off,0.1116400732982327,38.03579157185615,475.1667526567848,1496.363301387314,69,LO
155,61,pastlad,past,CVCC,0,a,2,1,ictus,0.1221153575628619,38.7815946331465,1193.5948040577605,1764.2218983693897,69,LO
156,62,pastlad,lad,CVVC,1,a,2,0,off,0.1045840493388894,39.11305124291096,1042.5630502711524,1678.5284913156354,69,LO
157,63,"jalgas,",jal,CVVC,0,al,2,1,ictus,0.1927027936354193,39.37183115738324,403.5499112202697,1845.27863494398,69,LO
158,64,"jalgas,",gas,CVVC,1,a,2,0,off,0.1053626785344761,39.59988590236904,841.0435999342436,1597.0802505753652,69,LO
159,65,kuusekoorest,kuu,CVV,0,uː,2,1,ictus,0.202407250868859,41.61519600263296,372.7092218087323,691.1864739277796,69,LO
160,66,kuusekoorest,se,CV ,1,e,1,0,off,0.0956582213010364,41.87790952345247,486.3392655230356,1918.658733570709,69,LO
161,67,selgas.,sel,CVVC,0,el,2,1,ictus,0.2113597188329237,43.21286219649432,412.2069711910576,2180.41491056203,69,LO
162,68,selgas.,gas,CVVC,1,a,2,0,off,0.0998382591472051,43.43218773387621,1559.7849124378222,2001.019597319045,69,LO
163,0,miks,miks,C  ,0,i,3,1,ictus,0.1039651386468509,2.6904496895048315,489.4635707556296,1196.1127158526597,94,LK
164,1,sa,sa,CVVV,0,a,3,1,off,0.1253408207561972,2.9751102018668005,929.95936951364,1546.3080203746345,94,LK
165,2,mullu,mul,CVVC,0,ull,2,1,ictus,0.2238505077576049,3.250477408073814,673.6902180140477,1645.964016796962,94,LK
166,3,mullu,lu,CV ,1,u,1,0,off,0.1479170694118292,3.456227058568345,565.5404328044591,1088.7435913611357,94,LK
167,4,meile,mei,CVV,0,ei,2,1,ictus,0.2359466430951706,3.7079630780248527,755.8427074168636,1510.4670776538942,94,LK
168,5,"tulnud,",tul,CVVC,0,ul,2,1,ictus,0.1519557547736454,4.197786783579258,539.1805715045831,1242.740514116569,94,LK
169,6,"tulnud,",nud,CVVC,1,u,2,0,off,0.1349269262904133,4.419925667509146,499.15728265636056,1029.8894816591396,94,LK
170,7,murumullu,mu,CV ,0,u,1,1,ictus,0.1056258555423372,4.732715651992574,674.5308324513782,1072.731537989071,94,LK
171,8,murumullu,ru,CV ,1,ʊ,1,0,off,0.1996561035301622,4.935300739388445,565.1770489342106,1101.5984924797024,94,LK
172,9,"käinud,",käi,CVV,0,æi,2,1,ictus,0.2040605300760258,6.194527797353654,710.4132018463602,1722.9358241023192,94,LK
173,10,"käinud,",nud,CVVC,1,u,2,0,off,0.0966424067685647,6.404206690912627,524.6373248120842,1190.8830047299682,94,LK
174,11,käsud,kä,CV ,0,æ,1,1,ictus,0.2206604702149288,10.269098805719562,901.3811648106964,1378.550634512292,94,LK
175,12,käsud,sud,CVVC,1,ʊ,2,0,off,0.1328247490614131,10.53796180583581,519.5272546590966,1114.5037387192588,94,LK
176,13,järele,jä,CV ,0,æ,1,1,ictus,0.2249901219272452,10.858851822119426,835.0184860198221,1474.928463212746,94,LK
177,14,järele,re,CV ,1,ɛ,1,0,off,0.1939596181300569,11.130358350382783,705.8808985997756,1357.082077270457,94,LK
178,15,ja,ja,CVVV,0,a,3,1,off,0.1241099773242631,11.595565192743765,822.1907862194247,1301.7699004795145,94,LK
179,16,sõitsid,sõit,CVCC,0,ɵii,2,1,ictus,0.1547510522903206,11.836826713053856,621.9875396169784,1522.378158512645,94,LK
180,17,sõitsid,sid,CVVC,1,i,2,0,off,0.0910772864701439,12.110840797430082,576.753637476277,2003.543486791431,94,LK
181,18,sajad,sa,CV ,0,a,1,1,ictus,0.2301396109096298,12.433093614978624,888.4886893083875,1419.7890544866475,94,LK
182,19,sajad,jad,CVVC,1,ɑ,2,0,off,0.0570646709945616,12.67643308400385,856.7658054175184,1316.5263548606704,94,LK
183,20,"sõnumida,",sõ,CV ,0,ɵ,1,1,ictus,0.2681825932633153,12.98811585648937,665.8362348085502,1502.7393776395002,94,LK
184,21,"sõnumida,",num,CVVC,1,ʊ,2,0,off,0.1472927291945005,13.26899422497191,506.5664747785111,1116.673225454751,94,LK
185,22,tul´lid,tul´,CVCC,0,ull,2,1,ictus,0.2622292934643049,17.353673720933187,747.030173448277,1921.259925588472,94,LK
186,23,tul´lid,lid,CVVC,1,i,2,0,off,0.0811040091185262,17.527955143934953,538.939338693976,2543.545980749197,94,LK
187,24,san´dil,san´,CVCC,0,a,2,1,ictus,0.1582133734057897,17.78308378948759,912.3577152659144,1563.2065884340236,94,LK
